2013.12.04,22:00,1.35880,1.35894,1.35830,1.35853,1405
2013.12.04,23:00,1.35853,1.35947,1.35832,1.35923,1326
2013.12.05,00:00,1.35920,1.35925,1.35875,1.35890,734
2013.12.05,01:00,1.35891,1.35893,1.35830,1.35845,766
2013.12.05,02:00,1.35846,1.35907,1.35791,1.35801,1195
2013.12.05,03:00,1.35803,1.35879,1.35794,1.35862,1146
2013.12.05,04:00,1.35862,1.35905,1.35813,1.35890,788
2013.12.05,05:00,1.35889,1.35914,1.35821,1.35851,1177
2013.12.05,06:00,1.35850,1.36139,1.35829,1.36030,2464
2013.12.05,07:00,1.36025,1.36080,1.36005,1.36040,1512
2013.12.05,08:00,1.36040,1.36386,1.36021,1.36248,2652
2013.12.05,09:00,1.36246,1.36337,1.36176,1.36215,2849
2013.12.05,10:00,1.36215,1.36254,1.36012,1.36035,3387
2013.12.05,11:00,1.36036,1.36054,1.35836,1.35964,3851
2013.12.05,12:00,1.35964,1.36003,1.35898,1.35976,2623
2013.12.05,13:00,1.35971,1.35977,1.35851,1.35854,2104
2013.12.05,14:00,1.35855,1.36001,1.35807,1.35836,3444
2013.12.05,15:00,1.35837,1.36295,1.35425,1.36145,6872
2013.12.05,16:00,1.36151,1.36497,1.36151,1.36384,6839
2013.12.05,17:00,1.36381,1.36671,1.36376,1.36555,5629
2013.12.05,18:00,1.36551,1.36733,1.36489,1.36627,4585
2013.12.05,19:00,1.36628,1.36679,1.36615,1.36637,2749
2013.12.05,20:00,1.36638,1.36666,1.36589,1.36639,1961
2013.12.05,21:00,1.36640,1.36765,1.36618,1.36749,2235
2013.12.05,22:00,1.36748,1.36753,1.36631,1.36678,2108
2013.12.05,23:00,1.36679,1.36710,1.36636,1.36666,1100
2013.12.06,00:00,1.36659,1.36734,1.36627,1.36713,631
2013.12.06,01:00,1.36712,1.36715,1.36656,1.36679,902
2013.12.06,02:00,1.36678,1.36682,1.36628,1.36657,1346
2013.12.06,03:00,1.36657,1.36668,1.36613,1.36664,1169
2013.12.06,04:00,1.36669,1.36685,1.36642,1.36662,933
2013.12.06,05:00,1.36662,1.36693,1.36652,1.36660,1031
2013.12.06,06:00,1.36661,1.36682,1.36621,1.36630,1182
2013.12.06,07:00,1.36628,1.36631,1.36559,1.36592,1696
2013.12.06,08:00,1.36592,1.36621,1.36547,1.36549,1183
2013.12.06,09:00,1.36550,1.36605,1.36539,1.36581,1700
2013.12.06,10:00,1.36581,1.36634,1.36500,1.36564,2716
2013.12.06,11:00,1.36562,1.36741,1.36544,1.36680,2934
2013.12.06,12:00,1.36682,1.36703,1.36609,1.36619,1903
2013.12.06,13:00,1.36615,1.36773,1.36589,1.36690,2166
2013.12.06,14:00,1.36691,1.36775,1.36612,1.36615,2413
2013.12.06,15:00,1.36608,1.36694,1.36185,1.36590,6437
2013.12.06,16:00,1.36594,1.36929,1.36558,1.36760,6045
2013.12.06,17:00,1.36755,1.36952,1.36714,1.36830,4680
2013.12.06,18:00,1.36833,1.36996,1.36805,1.36884,3435
2013.12.06,19:00,1.36888,1.36970,1.36853,1.36956,1714
2013.12.06,20:00,1.36945,1.36957,1.36895,1.36923,1349
2013.12.06,21:00,1.36922,1.36950,1.36889,1.36949,1186
2013.12.06,22:00,1.36947,1.37054,1.36931,1.37015,1616
2013.12.06,23:00,1.37014,1.37053,1.36983,1.37048,1046
2013.12.09,00:00,1.37126,1.37205,1.37086,1.37122,889
2013.12.09,01:00,1.37121,1.37137,1.37035,1.37057,1084
2013.12.09,02:00,1.37052,1.37104,1.37005,1.37062,1005
2013.12.09,03:00,1.37062,1.37102,1.37043,1.37069,1223
2013.12.09,04:00,1.37068,1.37096,1.37067,1.37094,617
2013.12.09,05:00,1.37096,1.37097,1.37010,1.37036,923
2013.12.09,06:00,1.37036,1.37065,1.37004,1.37064,654
2013.12.09,07:00,1.37063,1.37064,1.37002,1.37041,753
2013.12.09,08:00,1.37041,1.37046,1.36934,1.36953,965
2013.12.09,09:00,1.36954,1.37030,1.36944,1.37004,1738
2013.12.09,10:00,1.37001,1.37178,1.36995,1.37141,2710
2013.12.09,11:00,1.37142,1.37284,1.37138,1.37167,2522
2013.12.09,12:00,1.37167,1.37241,1.37066,1.37093,2220
2013.12.09,13:00,1.37095,1.37220,1.37068,1.37160,1953
2013.12.09,14:00,1.37161,1.37257,1.37157,1.37214,1708
2013.12.09,15:00,1.37214,1.37246,1.37154,1.37206,2484
2013.12.09,16:00,1.37209,1.37239,1.37143,1.37226,3073
2013.12.09,17:00,1.37226,1.37297,1.37180,1.37186,3115
2013.12.09,18:00,1.37183,1.37263,1.37138,1.37245,2907
2013.12.09,19:00,1.37244,1.37284,1.37179,1.37225,1937
2013.12.09,20:00,1.37224,1.37448,1.37205,1.37390,1941
2013.12.09,21:00,1.37387,1.37415,1.37325,1.37391,1524
2013.12.09,22:00,1.37391,1.37404,1.37347,1.37389,1365
2013.12.09,23:00,1.37389,1.37400,1.37350,1.37382,933
2013.12.10,00:00,1.37376,1.37399,1.37334,1.37343,486
2013.12.10,01:00,1.37348,1.37386,1.37341,1.37361,524
2013.12.10,02:00,1.37360,1.37439,1.37334,1.37375,1229
2013.12.10,03:00,1.37375,1.37428,1.37357,1.37418,1150
2013.12.10,04:00,1.37416,1.37670,1.37414,1.37592,1647
2013.12.10,05:00,1.37591,1.37613,1.37521,1.37526,932
2013.12.10,06:00,1.37528,1.37581,1.37523,1.37561,818
2013.12.10,07:00,1.37560,1.37594,1.37503,1.37519,1083
2013.12.10,08:00,1.37518,1.37531,1.37447,1.37447,1247
2013.12.10,09:00,1.37445,1.37495,1.37419,1.37486,1796
2013.12.10,10:00,1.37489,1.37592,1.37456,1.37524,3497
2013.12.10,11:00,1.37525,1.37532,1.37418,1.37453,2161
2013.12.10,12:00,1.37451,1.37496,1.37414,1.37431,2294
2013.12.10,13:00,1.37431,1.37476,1.37399,1.37434,2021
2013.12.10,14:00,1.37436,1.37531,1.37394,1.37514,1894
2013.12.10,15:00,1.37515,1.37640,1.37479,1.37629,3493
2013.12.10,16:00,1.37633,1.37910,1.37599,1.37821,4297
2013.12.10,17:00,1.37825,1.37940,1.37639,1.37706,4173
2013.12.10,18:00,1.37705,1.37725,1.37632,1.37636,2863
2013.12.10,19:00,1.37636,1.37704,1.37623,1.37686,1580
2013.12.10,20:00,1.37686,1.37747,1.37662,1.37723,1664
2013.12.10,21:00,1.37724,1.37736,1.37611,1.37613,1592
2013.12.10,22:00,1.37614,1.37682,1.37560,1.37664,1466
2013.12.10,23:00,1.37663,1.37675,1.37583,1.37601,920
2013.12.11,00:00,1.37599,1.37631,1.37560,1.37582,687
2013.12.11,01:00,1.37584,1.37636,1.37583,1.37632,592
2013.12.11,02:00,1.37633,1.37646,1.37594,1.37600,940
2013.12.11,03:00,1.37600,1.37600,1.37502,1.37541,1513
2013.12.11,04:00,1.37537,1.37561,1.37459,1.37477,975
2013.12.11,05:00,1.37477,1.37586,1.37473,1.37580,1049
2013.12.11,06:00,1.37581,1.37615,1.37548,1.37584,1014
2013.12.11,07:00,1.37582,1.37616,1.37554,1.37568,838
2013.12.11,08:00,1.37568,1.37634,1.37549,1.37615,1232
2013.12.11,09:00,1.37615,1.37708,1.37612,1.37665,1681
2013.12.11,10:00,1.37666,1.37688,1.37399,1.37619,3502
2013.12.11,11:00,1.37622,1.37726,1.37564,1.37581,2534
2013.12.11,12:00,1.37582,1.37664,1.37568,1.37645,1881
2013.12.11,13:00,1.37645,1.37673,1.37614,1.37654,1303
2013.12.11,14:00,1.37651,1.37717,1.37609,1.37656,2301
2013.12.11,15:00,1.37662,1.37774,1.37614,1.37674,2645
2013.12.11,16:00,1.37673,1.37972,1.37655,1.37859,4232
2013.12.11,17:00,1.37858,1.37991,1.37629,1.37907,4827
2013.12.11,18:00,1.37902,1.38000,1.37828,1.37961,3867
2013.12.11,19:00,1.37958,1.38099,1.37933,1.38016,2563
2013.12.11,20:00,1.38017,1.38045,1.37888,1.37918,1782
2013.12.11,21:00,1.37920,1.37949,1.37831,1.37869,1623
2013.12.11,22:00,1.37870,1.37911,1.37838,1.37846,1721
2013.12.11,23:00,1.37846,1.37877,1.37839,1.37856,1011
2013.12.12,00:00,1.37852,1.37886,1.37810,1.37851,476
2013.12.12,01:00,1.37850,1.37875,1.37836,1.37842,591
2013.12.12,02:00,1.37841,1.37868,1.37722,1.37737,1285
2013.12.12,03:00,1.37738,1.37833,1.37738,1.37817,1275
2013.12.12,04:00,1.37817,1.37965,1.37807,1.37920,1452
2013.12.12,05:00,1.37919,1.37936,1.37893,1.37909,1146
2013.12.12,06:00,1.37910,1.37959,1.37900,1.37931,958
2013.12.12,07:00,1.37931,1.37940,1.37891,1.37914,985
2013.12.12,08:00,1.37914,1.37974,1.37805,1.37805,1361
2013.12.12,09:00,1.37803,1.38023,1.37791,1.37998,2575
2013.12.12,10:00,1.37999,1.38011,1.37765,1.37834,2937
2013.12.12,11:00,1.37833,1.37886,1.37632,1.37666,3295
2013.12.12,12:00,1.37666,1.37764,1.37643,1.37720,2421
2013.12.12,13:00,1.37720,1.37893,1.37695,1.37866,2488
2013.12.12,14:00,1.37867,1.37896,1.37772,1.37816,2526
2013.12.12,15:00,1.37819,1.37843,1.37493,1.37567,5147
2013.12.12,16:00,1.37572,1.37785,1.37495,1.37745,4996
2013.12.12,17:00,1.37746,1.37762,1.37457,1.37521,5349
2013.12.12,18:00,1.37519,1.37623,1.37441,1.37511,4186
2013.12.12,19:00,1.37515,1.37574,1.37454,1.37477,2539
2013.12.12,20:00,1.37476,1.37481,1.37368,1.37378,2287
2013.12.12,21:00,1.37380,1.37476,1.37380,1.37436,1592
2013.12.12,22:00,1.37438,1.37514,1.37425,1.37506,1424
2013.12.12,23:00,1.37506,1.37559,1.37457,1.37521,1222
2013.12.13,00:00,1.37521,1.37552,1.37429,1.37495,815
2013.12.13,01:00,1.37494,1.37501,1.37462,1.37488,1088
2013.12.13,02:00,1.37489,1.37497,1.37436,1.37455,1234
2013.12.13,03:00,1.37456,1.37546,1.37456,1.37476,1622
2013.12.13,04:00,1.37476,1.37520,1.37460,1.37504,1140
2013.12.13,05:00,1.37514,1.37588,1.37495,1.37550,1400
2013.12.13,06:00,1.37549,1.37561,1.37453,1.37467,1176
2013.12.13,07:00,1.37467,1.37492,1.37413,1.37491,1268
2013.12.13,08:00,1.37488,1.37522,1.37466,1.37509,1105
2013.12.13,09:00,1.37509,1.37561,1.37486,1.37535,1854
2013.12.13,10:00,1.37535,1.37683,1.37531,1.37612,2618
2013.12.13,11:00,1.37613,1.37617,1.37479,1.37492,2201
2013.12.13,12:00,1.37489,1.37508,1.37090,1.37091,3421
2013.12.13,13:00,1.37091,1.37342,1.37087,1.37220,3000
2013.12.13,14:00,1.37219,1.37332,1.37139,1.37286,2083
2013.12.13,15:00,1.37288,1.37535,1.37194,1.37501,3699
2013.12.13,16:00,1.37500,1.37522,1.37151,1.37185,2881
2013.12.13,17:00,1.37186,1.37343,1.37172,1.37285,3662
2013.12.13,18:00,1.37289,1.37366,1.37209,1.37228,2818
2013.12.13,19:00,1.37227,1.37280,1.37161,1.37178,1622
2013.12.13,20:00,1.37165,1.37271,1.37119,1.37249,1391
2013.12.13,21:00,1.37251,1.37345,1.37242,1.37331,1354
2013.12.13,22:00,1.37331,1.37359,1.37286,1.37359,1126
2013.12.13,23:00,1.37357,1.37429,1.37350,1.37405,978
2013.12.16,00:00,1.37270,1.37369,1.37266,1.37367,416
2013.12.16,01:00,1.37366,1.37410,1.37357,1.37371,600
2013.12.16,02:00,1.37370,1.37497,1.37370,1.37450,1075
2013.12.16,03:00,1.37450,1.37527,1.37447,1.37511,1018
2013.12.16,04:00,1.37508,1.37602,1.37505,1.37558,1310
2013.12.16,05:00,1.37558,1.37591,1.37543,1.37568,1324
2013.12.16,06:00,1.37569,1.37582,1.37509,1.37517,830
2013.12.16,07:00,1.37519,1.37542,1.37467,1.37522,1046
2013.12.16,08:00,1.37521,1.37587,1.37516,1.37551,898
2013.12.16,09:00,1.37548,1.37606,1.37365,1.37496,1517
2013.12.16,10:00,1.37497,1.37572,1.37391,1.37546,3054
2013.12.16,11:00,1.37547,1.37742,1.37509,1.37674,3089
2013.12.16,12:00,1.37674,1.37833,1.37619,1.37742,2568
2013.12.16,13:00,1.37741,1.37878,1.37735,1.37850,2539
2013.12.16,14:00,1.37848,1.37979,1.37814,1.37866,2601
2013.12.16,15:00,1.37871,1.37887,1.37649,1.37704,2410
2013.12.16,16:00,1.37705,1.37750,1.37503,1.37593,3902
2013.12.16,17:00,1.37590,1.37838,1.37513,1.37529,4072
2013.12.16,18:00,1.37528,1.37666,1.37526,1.37557,2769
2013.12.16,19:00,1.37557,1.37580,1.37420,1.37460,1892
2013.12.16,20:00,1.37458,1.37583,1.37447,1.37545,1777
